GBE subset- total dv/dt, CSL3 dv/dt, GBE- total dv/dt, CSL3 dv/dt, non-GBE- total dv/dt, CSL3 dv/dt
0.00893259234082988,0.00571085477278155,0.0281049408345471,0.0231820816801402,0.0202789289336813,0.0169276448261799
0.00893214085056204,0.0057108941645847,0.0280948833161005,0.0231767657983468,0.0202736832965176,0.0169242511267322
0.00893168078519047,0.0057109343609234,0.0280848657421835,0.0231714155664182,0.0202684510475279,0.0169208179265725
0.00893121202621439,0.00571097537447596,0.0280749832273095,0.0231661268344769,0.0202632408616257,0.0169173540240743
0.00893073445479686,0.00571101721800726,0.0280651406629655,0.0231608054989696,0.0202580243612296,0.0169138312913715
0.0089302479518194,0.0057110599043626,0.0280553320982442,0.0231554463979649,0.0202528013219556,0.0169102494410867
0.00892975239794103,0.00571110344647607,0.0280455563036632,0.023150049105741,0.0202475715230719,0.0169066082095446
0.0089292476736329,0.00571114785734927,0.028035812049696,0.0231446132222963,0.0202423347482412,0.0169029073572098
0.00892873365923164,0.00571119315006374,0.0280260981082723,0.0231391383737058,0.0202370907861891,0.0168991466692709
0.00892821023500989,0.00571123933776985,0.0280164132544147,0.0231336242124538,0.0202318394314016,0.0168953259558648
0.00892767728121457,0.00571128643368057,0.0280067562677537,0.0231280704177514,0.0202265804847706,0.0168914450525577
0.00892713467812811,0.00571133445106886,0.0279971816101856,0.0231225323718753,0.020221313754158,0.0168875038206071
0.00892658230613375,0.00571138340326804,0.0279876751297117,0.023116997071444,0.0202160390551143,0.016883502147242
0.00892602004577414,0.00571143330365897,0.0279781899540108,0.0231114187564447,0.0202107562112719,0.0168794399459404
0.00892544777780602,0.00571148416566603,0.0279687250470086,0.0231057973447815,0.0202054650550867,0.0168753171566216
0.00892486538328363,0.00571153600276064,0.0279592793752172,0.0231001327740366,0.0202001654281787,0.0168711337458394
0.00892427274360319,0.00571158882844891,0.0279498519090513,0.0230944250017817,0.0201948571819734,0.0168668897068978
0.00892366974058945,0.00571164265625912,0.0279404416239721,0.0230886740052458,0.0201895401781069,0.0168625850600721
0.00892305625654766,0.0057116974997502,0.0279310475017205,0.0230828797815121,0.0201842142888964,0.0168582198525193
0.00892243217436217,0.0057117533724993,0.0279216685312971,0.0230770423471114,0.0201788793977826,0.016853794158572
0.00892179737754484,0.00571181028809065,0.0279123037098721,0.0230711617379562,0.0201735353997456,0.0168493080795766
0.00892115175031671,0.00571186826011472,0.0279029520438208,0.0230652380090195,0.0201681822016901,0.0168447617440091
0.00892049517769999,0.00571192730216241,0.0278936125494553,0.0230592712339615,0.0201628197227954,0.0168401553074382
0.00891982754558196,0.00571198742781531,0.0278842842538261,0.0230532615048347,0.020157447894908,0.01683548895247
0.00891914874079136,0.00571204865063279,0.0278749661954247,0.0230472089316738,0.0201520666628241,0.016830762888711
0.00891845865120633,0.00571211098415958,0.0278656574249965,0.0230411136420958,0.0201466759846252,0.016825977352676
0.00891775716581211,0.00571217444190397,0.0278563570059411,0.0230349757808064,0.0201412758319766,0.0168211326076735
0.00891704438504082,0.00571223903733253,0.0278470640150701,0.0230287955091697,0.0201358661903299,0.0168162289436689
0.00891632150158017,0.00571230477978091,0.0278377775432688,0.0230225730048481,0.0201304470592234,0.0168112666771938
0.00891558688332639,0.00571237165328542,0.0278284966957507,0.0230163084611181,0.0201250184524913,0.0168062461511074
0.00891484042617785,0.0057124396720023,0.0278192205928676,0.0230100020866448,0.0201195803984433,0.0168011677344424
0.00891408202753174,0.00571250884997232,0.0278099483704342,0.023003654104885,0.0201141329400869,0.0167960318222322
0.00891331158639286,0.00571257920111101,0.0278006791803094,0.0229972647536361,0.0201086761352371,0.0167908388352576
0.00891252900345041,0.00571265073919403,0.0277914121908065,0.0229908342846645,0.0201032100566643,0.0167855892197766
0.00891173418119839,0.00571272347786111,0.0277821465871746,0.0229843629632267,0.0200977347922304,0.0167802834473552
0.00891092702402796,0.0057127974306046,0.0277728815720746,0.0229778510676919,0.0200922504450123,0.016774922014541
0.00891010743831844,0.00571287261075248,0.0277636163660802,0.0229712988892423,0.0200867571332921,0.0167695054425661
0.00890927533255903,0.00571294903146979,0.0277543502079336,0.0229647067313028,0.02008125499062,0.0167640342770854
0.00890843061743229,0.00571302670574569,0.027745082355306,0.0229580749094698,0.0200757441660091,0.0167585090878655
0.00890757320593583,0.00571310564638949,0.0277358120850284,0.0229514037511009,0.0200702248236286,0.0167529304683649
0.00890670301347285,0.00571318586600533,0.0277265386935355,0.0229446935950079,0.0200646971431659,0.0167472990355462
0.00890581995796325,0.00571326737699662,0.027717261497525,0.0229379447912894,0.0200591613194696,0.0167416154293436
0.00890492395995768,0.00571335019156116,0.0277079798342204,0.0229311577011444,0.0200536175626791,0.0167358803124378
0.00890401494272641,0.00571343432166138,0.0276986930619838,0.022924332696677,0.0200480660980951,0.0167300943697501
0.00890309283239699,0.00571351977903101,0.0276894005607069,0.0229174701607349,0.0200425071660817,0.0167242583081295
0.00890215755802082,0.00571360657514886,0.0276801017323276,0.0229105704868839,0.020036941021937,0.0167183728558928
0.00890120905171621,0.00571369472124283,0.0276707960013916,0.0229036340793289,0.0200313679357578,0.0167124387623874
0.00890024724875893,0.0057137842282704,0.0276614828153097,0.022896661352787,0.0200257881922798,0.0167064567975759
0.00889927208770391,0.00571387510690657,0.0276521616451699,0.0228896527326103,0.0200202020907234,0.0167004277515597
0.00889828351047139,0.00571396736753238,0.0276428319860536,0.0228826086548519,0.0200146099444449,0.0166943524341203
0.00889728146248103,0.00571406102022909,0.0276334933574915,0.022875529566134,0.0200090120809531,0.0166882316742143
0.00889626589273984,0.00571415607475112,0.0276241453041184,0.0228684159239236,0.0200034088414025,0.0166820663195155
0.00889523675395587,0.00571425254053137,0.0276147873960362,0.0228612681965661,0.0199978005805068,0.0166758572358194
0.00889419400265101,0.00571435042665636,0.0276054192293795,0.0228540868634877,0.0199921876661087,0.016669605306606
0.00889313759925692,0.00571444974185731,0.027596040426765,0.0228468724152489,0.0199866286328483,0.016663369586321
0.00889206750822602,0.0057145504944911,0.0275866506377778,0.0228396253538534,0.0199810691024993,0.0166570965989452
0.00889098369813102,0.00571465269254556,0.0275772495395064,0.0228323461928905,0.0199755044273555,0.0166507822358568
0.00888988614177144,0.0057147563435973,0.0275678368368801,0.0228250354577444,0.0199699351358706,0.0166444275351161
0.00888877481627937,0.00571486145482591,0.0275584859797835,0.0228177674024188,0.0199643617609997,0.0166380335440532
0.00888764970320643,0.00571496803297933,0.0275491442261906,0.0228104903427973,0.0199587848400711,0.0166316013188972
0.00888651078862868,0.00571507608437249,0.0275397875782968,0.02280318112145,0.0199532049148274,0.0166251319245294
0.00888535806325219,0.00571518561486961,0.0275304160056802,0.0227958404421127,0.0199476225313759,0.0166186264341768
0.00888419152248421,0.00571529662986991,0.0275210294999919,0.0227884690149089,0.0199420382399556,0.0166120859288981
0.0088830111665601,0.00571540913429303,0.0275116280759207,0.0227810675570659,0.0199364525949317,0.0166055114973318
0.00888181700059043,0.00571552313256563,0.0275022117716777,0.0227736367933549,0.0199308661543984,0.016598904235158
0.00888060903469334,0.00571563862860414,0.0274927806496752,0.0227661774566172,0.0199252794801303,0.0165922652446557
0.00887938728403626,0.00571575562581295,0.0274833347973313,0.0227586902885051,0.0199196931371777,0.0165855956342469
0.00887815176895312,0.00571587412705066,0.0274738743272405,0.0227511760396659,0.0199141076936122,0.0165788965179363
0.00887690251500128,0.00571599413463231,0.0274643993779744,0.0227436354704658,0.0199085237202095,0.0165721690148004
0.00887563955304582,0.00571611565030139,0.0274549101143204,0.0227360693512573,0.0199029852485495,0.0165654577069407
0.00887436291933152,0.00571623867523163,0.0274454067276402,0.0227284784627582,0.0198974755126553,0.0165587466228612
0.00887307265554504,0.00571636321000124,0.0274358894363615,0.0227208635965841,0.019891967320202,0.0165520092620017
0.00887176880889751,0.0057164892545809,0.0274263584860162,0.0227132255554015,0.0198864613580305,0.0165452468454514
0.00887045143215381,0.00571661680831959,0.0274168434242448,0.022705594427963,0.019880958306679,0.0165384605908336
0.00886912058372857,0.00571674586993787,0.0274073834758042,0.0226980101304743,0.0198754588401435,0.0165316517119294
0.00886777632770741,0.00571687643750129,0.0273979066339916,0.022690401550328,0.0198699636260855,0.0165248214183826
0.00886641873390914,0.00571700850842083,0.0273884134889553,0.0226827697394878,0.0198644733253577,0.0165179709153112
0.00886504787793907,0.0057171420794262,0.0273789046456869,0.0226751157512464,0.0198589885921443,0.0165111014028465
0.00886366384119697,0.00571727714656634,0.0273693807246911,0.0226674406408627,0.0198535100734869,0.0165042140757929
0.00886226671095081,0.00571741370518009,0.0273599402229312,0.0226598433267426,0.0198480384092914,0.0164973101230892
0.00886085658033409,0.00571755174990196,0.0273504800823368,0.0226522221586976,0.0198425742318769,0.0164903907273484
0.00885943354839114,0.00571769127463329,0.0273409994477287,0.0226445766365835,0.0198371181657588,0.0164834570643908
0.00885799772008244,0.00571783227254041,0.0273314994124387,0.0226369081797682,0.0198317780992205,0.0164765574888541
0.00885654920630596,0.00571797473604096,0.02732198106448,0.0226292181927015,0.0198264890050339,0.0164696719147983
0.0088550881239069,0.0057181186567834,0.0273124454874516,0.0226215080659582,0.0198212047687498,0.0164627711406045
0.0088536145956688,0.0057182640256519,0.0273028937618065,0.022613779177437,0.0198159262925994,0.0164558565645034
0.00885212875031982,0.00571841083273839,0.0272933269656264,0.0226060328932558,0.0198106544495786,0.0164489295596884
0.0088506307225229,0.00571855906734564,0.0272837461757174,0.0225982705688335,0.0198053900843078,0.0164419914747729
0.00884912065286336,0.00571870871796865,0.0272741524679194,0.0225904935493819,0.0198001340136962,0.0164350436341305
0.00884759868780716,0.00571885977228703,0.0272645469179764,0.0225827031708139,0.0197948870279081,0.0164280873381522
0.00884606497970797,0.00571901221715665,0.0272549306018348,0.0225749007601461,0.0197896498906349,0.0164211238634859
0.00884451968674327,0.00571916603860112,0.0272453045959473,0.0225670876360393,0.0197844233400044,0.0164141544632148
0.00884296297289122,0.00571932122179986,0.0272356699776051,0.0225592651091624,0.0197792080888615,0.0164071803670378
0.00884139500787295,0.00571947775108494,0.0272260353523617,0.0225514420098616,0.0197740048253134,0.0164002027813019
0.00883981596712324,0.00571963560993183,0.0272164894127354,0.0225437072740888,0.0197688142131263,0.0163932228891177
0.00883822603169193,0.00571979478094686,0.0272069354674311,0.0225359647601362,0.0197636368920797,0.0163862418504035
0.00883662538822261,0.00571995524587132,0.027197374755648,0.0225282158858597,0.0197584734783316,0.016379260801882
0.00883501422884336,0.00572011698556807,0.0271878085084136,0.0225204620542669,0.019753324564638,0.0163722808571052
0.00883339275112238,0.00572027998001401,0.027178237948652,0.0225127046538827,0.0197481907207031,0.0163653031063973
0.00883176115795337,0.00572044420830764,0.0271686642912581,0.0225049450588219,0.0197430724934264,0.0163583286168638
0.00883011965748892,0.00572060964865306,0.0271590887431845,0.0224971846290583,0.0197379704070659,0.0163513584323258
0.00882846846302154,0.00572077627835599,0.0271495125031631,0.022489424710388,0.0197328849634637,0.0163443935732541
0.00882680779290901,0.0057209440738295,0.0271399367617136,0.0224816666345067,0.0197278166423125,0.0163374350367533
0.00882513787042516,0.00572111301058742,0.0271303627007491,0.0224739117188264,0.0197227659013119,0.0163304837965175
0.00882345892368974,0.00572128306324027,0.0271207914933758,0.0224661612664523,0.0197177331762521,0.0163235408026772
0.0088217711855112,0.00572145420550063,0.0271112243034306,0.0224584165658719,0.0197127188813759,0.0163166069818814
0.00882007489327741,0.00572162641017604,0.0271016622851121,0.0224506788907863,0.0197077234094092,0.0163096832371608
0.0088183702888136,0.00572179964917074,0.0270921065825149,0.0224429494998173,0.0197027471317544,0.0163027704479077
0.00881665761825445,0.00572197389349149,0.0270825583290595,0.0224352296361001,0.0196977903988227,0.0162958694698787
0.00881493713188686,0.00572214911324709,0.0270730186469343,0.0224275205269375,0.019692853539933,0.0162889811351139
0.00881320908399896,0.00572232527764704,0.0270634886466325,0.0224198233834922,0.0196879368637486,0.0162821062519889
0.00881147373275937,0.00572250235501093,0.0270539694261167,0.0224121394000907,0.0196830406584425,0.0162752456051791
0.00880973133999241,0.00572268031276524,0.0270444620703962,0.0224044697540702,0.0196781651917348,0.0162683999556776
0.00880798217107603,0.00572285911745629,0.0270349676506871,0.022396815605001,0.0196733107112852,0.0162615700408644
0.00880622649474638,0.00572303873475155,0.0270254872238453,0.0223891780943504,0.0196684774448386,0.0162547565745328
0.00880446458290329,0.00572321912944052,0.0270160218316082,0.0223815583448665,0.0196636656004987,0.0162479602469165
0.00880269671047973,0.00572340026545115,0.0270065724999373,0.0223739574600845,0.0196588753668863,0.0162411817248547
0.00880092315520997,0.00572358210585389,0.026997140238235,0.0223663765236743,0.0196541069135527,0.0162344216518058
0.00879914419748484,0.00572376461286517,0.0269877260387528,0.0223588165990609,0.0196493603910994,0.016227680648063
0.00879736012011989,0.00572394774786167,0.0269783308757745,0.0223512787286477,0.0196446359315452,0.0162209593107683
0.00879557120820351,0.00572413147138917,0.0269689557049464,0.0223437639333888,0.019639933648639,0.0162142582141769
0.00879377774888024,0.00572431574317189,0.0269596014626288,0.0223362732121917,0.0196352536381248,0.0162075779097819
0.00879198003114467,0.00572450052212492,0.0269502690650647,0.022328807541296,0.0196305959780609,0.0162009189265166
0.00879017834564877,0.00572468576635732,0.0269409594079448,0.0223213678738485,0.0196259607292575,0.0161942817709324
0.0087883729845144,0.00572487143320854,0.0269316733655334,0.0223139551392286,0.0196213479354697,0.0161876669274879
0.0087865642410927,0.00572505747922758,0.0269224117900606,0.0223065702425629,0.0196167576239645,0.016181074858757
0.0087847524097846,0.00572524386021289,0.0269131755112024,0.0222992140642386,0.0196121898056578,0.0161745060056653
0.00878293778581885,0.0057254305312191,0.0269039653354124,0.0222918874593425,0.0196076444757356,0.0161679607878416
0.00878112066504766,0.0057256174465663,0.0268947820453302,0.0222845912572414,0.0196031216139243,0.0161614396038576
0.00877930134373184,0.00572580455986316,0.0268856263992152,0.022277326261003,0.01959862118491,0.0161549428315144
0.00877748011833202,0.00572599182402156,0.026876499130541,0.0222700932471174,0.0195941431387805,0.0161484708282842
0.0087756572852955,0.00572617919126728,0.0268674009472409,0.0222628929648714,0.0195896874114645,0.0161420239314847
0.00877383314084046,0.00572636661316617,0.0268583325315674,0.0222557261361072,0.0195852539252055,0.0161356024588208
0.00877200798076583,0.00572655404063571,0.0268492945393586,0.0222485934547976,0.019580842588903,0.0161292067085625
0.00877018210020175,0.00572674142397034,0.0268402875997964,0.0222414955866199,0.0195764532986544,0.016122836960065
0.00876835579343282,0.00572692871284408,0.0268313123149593,0.02223443316878,0.0195720859381954,0.0161164934741045
0.00876652935368316,0.00572711585635455,0.0268223692595022,0.0222274068095683,0.0195677403793848,0.0161101764932248
0.00876470307289878,0.00572730280302203,0.0268135534194727,0.0222204170881941,0.0195634164826313,0.016103886242302
0.0087628772415469,0.00572748950081348,0.0268050324347513,0.0222135118296141,0.0195591140973761,0.0160976229287364
0.00876105214842315,0.0057276758971776,0.0267966462469751,0.0222067033668054,0.0195548330626245,0.0160913867431063
0.00875922808043228,0.00572786193904395,0.0267882825654553,0.0221999221043347,0.0195505732073773,0.0160851778594289
0.00875740532240865,0.00572804757286338,0.0267799425169457,0.0221931690989425,0.0195463343511051,0.0160789964356667
0.00875558415690847,0.00572823274461332,0.0267716271598779,0.0221864453442517,0.0195421163042777,0.0160728426141699
0.00875376486401169,0.00572841739983287,0.0267633374865532,0.0221797517726809,0.0195379188687568,0.0160667165221096
0.00875194772116394,0.00572860148363796,0.026755074425008,0.022173089256956,0.0195337418383783,0.0160606182719079
0.00875013300295091,0.00572878494074747,0.0267468388411025,0.0221664586119736,0.0195295849993542,0.0160545479617049
0.00874832098094558,0.00572896771549702,0.0267386315401552,0.0221598605960533,0.0195254481307803,0.0160485056757871
0.00874651192352616,0.00572914975188166,0.0267304532688151,0.0221532959127035,0.0195213310051123,0.0160424914850914
0.00874470609567801,0.00572933099355,0.0267223331146909,0.0221467936098438,0.0195172333885676,0.0160365054475751
0.00874290375886844,0.00572951138385225,0.0267143340980951,0.0221404168063675,0.0195131550416381,0.0160305476086791
0.00874110517085214,0.00572969086585262,0.0267063621562293,0.0221340718340191,0.0195091096380082,0.0160246319202724
0.00873931058551847,0.00572986938235598,0.0266984180410894,0.0221277593813198,0.0195051554024452,0.0160188169593187
0.00873752025274044,0.00573004687592027,0.0266905024412729,0.0221214800778853,0.0195012168678659,0.0160130279410904
0.00873573441822284,0.00573022328889916,0.0266826159838018,0.0221152344962618,0.0194972939434503,0.0160072649998462
0.00873395332336369,0.00573039856344737,0.0266747592365206,0.0221090231537318,0.0194933865242692,0.0160015282512322
0.00873217720511654,0.00573057264155485,0.0266669327099898,0.0221028465141497,0.0194894944925394,0.0159958177932005
0.00873040629584487,0.0057307454650628,0.0266591368592231,0.0220967049894192,0.0194856177184963,0.0159901337068327
0.00872864082321456,0.00573091697569517,0.0266513720858939,0.0220905989413875,0.0194817560614933,0.0159844760574241
0.00872688101006514,0.0057310871150662,0.0266436387398983,0.0220845286832727,0.0194779093708242,0.0159788448949616
0.00872512707428452,0.00573125582472667,0.0266359371211493,0.022078494481228,0.0194740774866808,0.0159732402552333
0.00872337922871935,0.00573142304615804,0.0266282674813318,0.0220724965559569,0.0194702602409773,0.0159676621604259
0.00872163768105949,0.00573158872082624,0.0266206300254659,0.0220665350840488,0.0194664574580479,0.0159621106198387
0.00871990263374567,0.00573175279017146,0.0266130249135408,0.0220606101994818,0.0194626689556152,0.0159565856306223
0.00871817428386645,0.00573191519565253,0.0266054522620891,0.0220547219950795,0.0194588945452256,0.0159510871783972
0.00871645282311206,0.00573207587876245,0.0265979121455615,0.0220488705237294,0.0194551340331746,0.0159456152379391
0.00871473843763226,0.00573223478104579,0.0265904045981067,0.0220430557999585,0.019451387220899,0.0159401697736534
0.00871303130803991,0.00573239184412389,0.0265829296145803,0.022037277801024,0.0194476539058375,0.015934750740259
0.00871133160928039,0.00573254700971182,0.0265754871522006,0.0220315364683117,0.0194439338817904,0.0159293580832642
0.00870963951060055,0.00573270021964456,0.0265680771320511,0.0220258317086959,0.0194402269395351,0.0159239917395126
0.0087079551755096,0.00573285141588498,0.0265606994400294,0.0220201633956005,0.0194365328673634,0.0159186516376515
0.00870627876170804,0.00573300054055981,0.0265533539284775,0.022014531370397,0.0194328514515014,0.0159133376985832
0.00870461042104065,0.00573314753595922,0.0265460404173403,0.0220089354434982,0.0194291824765234,0.015908049835927
0.00870295029949908,0.00573329234457765,0.0265387586953736,0.0220033753956113,0.0194255257259268,0.0159027879564348
0.00870129853715262,0.00573343490911027,0.0265315085215541,0.021997850978952,0.0194218809823106,0.0158975519603395
0.00869965526814553,0.0057335751724823,0.0265242896260602,0.0219923619182563,0.0194182480279306,0.0158923417418073
0.00869802062067748,0.00573371307786408,0.0265171017116259,0.02198690791211,0.0194146266448971,0.0158871571892139
0.00869639471699202,0.00573384856868975,0.0265099444546237,0.0219814886339265,0.0194110166156207,0.0158819981855096
0.00869477767335525,0.00573398158866389,0.0265028175062518,0.0219761037331327,0.0194074177230021,0.0158768646085719
0.0086931696000967,0.0057341120817882,0.0264957204936742,0.0219707528362605,0.0194038297507877,0.0158717563313466
0.00869157060155956,0.00573423999237521,0.0264886530210653,0.0219654355480152,0.0194002524837664,0.0158666732223889
0.00868998077614602,0.00573436526504745,0.0264816146707538,0.0219601514523617,0.0193966857080685,0.0158616151458499
0.00868840021633055,0.00573448784477737,0.0264746050043314,0.0219549001135722,0.0193931292113536,0.015856581961895
0.00868682900867679,0.00573460767687939,0.0264676235636507,0.0219496810772348,0.0193895827829795,0.0158515735268629
0.00868526723384999,0.00573472470702452,0.0264606698718772,0.0219444938714055,0.0193860462142883,0.0158465896935596
0.00868371496665876,0.00573483888126525,0.0264538467698046,0.0219394413427381,0.0193825192986274,0.0158416303112929
0.00868217227610568,0.0057349501460382,0.026447045785897,0.0219344189232906,0.019379001831652,0.0158366952262696
0.00868063922538909,0.00573505844816768,0.0264402373084067,0.0219293976758248,0.019375493611431,0.0158317842816533
0.00867911587199188,0.00573516373489857,0.0264334227324916,0.0219243787220904,0.0193719944384423,0.0158268973176963
0.00867760226767444,0.00573526595388296,0.0264266033286695,0.0219193630772185,0.0193685442757765,0.0158220743318331
0.00867609845858741,0.00573536505319483,0.0264197802504746,0.0219143516560401,0.0193651396449521,0.0158173126814312
0.00867460448528057,0.00573546098135136,0.026412954541108,0.0219093452790808,0.0193617345282036,0.0158125671501743
0.00867312038278012,0.00573555368730405,0.0264061271403584,0.0219043446784024,0.0193583293055823,0.0158078380298754
0.00867164618065974,0.00573564312046093,0.0263992988907447,0.0218993505029417,0.0193549243240785,0.0158031255813302
0.00867018190308322,0.00573572923067944,0.0263924705434953,0.0218943633237831,0.0193515198999687,0.0157984300362486
0.00866872756890125,0.00573581196828599,0.0263856427642715,0.0218893836389693,0.0193481163210478,0.0157937515990518
0.0086672831916994,0.00573589128406882,0.0263788161384539,0.0218844118782666,0.01934471384887,0.0157890904486724
0.00866584877989585,0.00573596712929803,0.0263719911763616,0.021879448407562,0.0193413127204316,0.0157844467399926
0.00866442433680259,0.00573603945571222,0.0263652591592241,0.0218745843742703,0.0193379131502613,0.0157798206055126
0.0086630098607019,0.00573610821554249,0.0263585638278165,0.0218697637202698,0.0193345153319324,0.015775212156603
0.00866160534495197,0.00573617336150178,0.026351868049602,0.0218649493091387,0.0193311194396557,0.0157706214848705
0.00866021077806156,0.00573623484678709,0.0263451722685701,0.0218601414519313,0.0193277256298696,0.0157660486634299
0.00865882614374769,0.00573629262509368,0.026338476864403,0.0218553404054127,0.0193243340424623,0.0157614937479433
0.00865745142108487,0.00573634665061107,0.0263317821567952,0.0218505463759957,0.0193210067537972,0.0157570187294205
0.0086560865845362,0.00573639687801908,0.0263250884097488,0.0218457595232557,0.0193176969870699,0.0157525770369222
0.00865473160408659,0.00573644326249623,0.0263183958355064,0.0218409799635104,0.0193143876379018,0.0157481515375721
0.00865338644530578,0.00573648575972108,0.026311704598367,0.0218362077730649,0.0193110789221951,0.0157437423336351
0.00865205106947098,0.00573652432586291,0.0263050148182415,0.0218314429913402,0.0193077710366545,0.0157393495081148
0.00865072543364231,0.00573655891759772,0.0262983265741923,0.0218266856238536,0.0193044641603368,0.0157349731259462
0.00864940949076853,0.00573658949208466,0.0262916399074662,0.021821935645109,0.0193011584558409,0.0157306132351405
0.00864810318978471,0.00573661600698872,0.0262850608811753,0.021817299057501,0.0192978547298885,0.0157262705269989
0.0086468064757117,0.00573663842046557,0.026278502238064,0.0218126888447614,0.0192946291042926,0.0157220210115323
0.008645519289737,0.0057366566911603,0.0262719425487283,0.0218080835679473,0.01929140196515,0.015717785475271
0.00864424156935506,0.00573667077820961,0.0262653818787371,0.0218034832269929,0.0192881736144557,0.0157135640660648
0.00864297324842145,0.00573668064123778,0.0262588202614111,0.0217988877955957,0.0192849443308578,0.0157093569096247
0.00864171425728255,0.00573668624035006,0.0262522577004667,0.0217942972235416,0.0192817143715018,0.0157051641108943
0.00864046452285905,0.00573668753613532,0.0262456941728892,0.0217897114392702,0.0192784839735189,0.0157009857554424
0.00863922396876671,0.00573668448965847,0.0262391296317084,0.0217851303521091,0.0192752533554916,0.015696821910673
0.008637992515375,0.00573667706245606,0.0262325640081684,0.0217805538542866,0.019272022718928,0.0156926726270239
0.00863677007996522,0.00573666521653982,0.0262259972144108,0.0217759818231187,0.019268792249397,0.0156885379390133
0.00863555657678194,0.00573664891437398,0.0262194291455131,0.0217714141229344,0.0192655621179103,0.0156844178663569
0.00863435191714235,0.00573662811889353,0.0262128596816034,0.0217668506066655,0.0192623324818513,0.0156803124149008
0.00863315600955517,0.00573660279348909,0.0262063608974792,0.0217623633252941,0.0192591034861245,0.0156762215774808
0.00863196875979355,0.00573657290199181,0.0261999113795355,0.0217579312312139,0.0192558752641752,0.0156721453348858
0.00863079007099454,0.00573653840868715,0.0261934550711658,0.0217534985135721,0.0192526479387691,0.0156680836566547
0.00862961984378341,0.00573649927829578,0.0261869921017031,0.0217490652442329,0.019249421622936,0.0156640365017235
0.00862845797633049,0.00573645547596691,0.0261805225773593,0.0217446314769436,0.019246233829108,0.0156600412277115
0.00862730436445958,0.00573640696728983,0.0261740465840283,0.0217401972495335,0.0192430820774092,0.015656095641317
0.00862615890175711,0.00573635371826731,0.0261675641895529,0.0217357625858856,0.0192399266814558,0.015652160311447
0.00862502147964772,0.00573629569531509,0.0261610754459305,0.0217313274978608,0.0192367680399315,0.0156482354210095
0.00862389198747238,0.00573623286526859,0.0261545803914807,0.0217268919871056,0.0192336065245993,0.0156443211290505
0.00862277031262693,0.00573616519536024,0.0261480790530157,0.0217224560466214,0.0192304424822964,0.0156404175723406
0.00862165634058343,0.00573609265321906,0.0261415714474182,0.0217180196625613,0.0192272762367303,0.0156365248670927
0.00862054995503936,0.00573601520686529,0.0261350575836197,0.021713582815412,0.0192241080900466,0.015632643110159
0.00861945103795581,0.00573593282471219,0.0261285374641993,0.0217091454816583,0.019220938324489,0.0156287723804631
0.00861835946969158,0.00573584547553629,0.0261220110869864,0.0217047076348358,0.0192177672037541,0.0156249127402965
0.00861727512902277,0.00573575312850227,0.0261154784464175,0.0217002692468569,0.0192145949744909,0.0156210642363916
0.00861619789329371,0.00573565575312118,0.0261089395349892,0.0216958302891701,0.0192114218673591,0.015617226901167
0.00861512763844274,0.00573555331928244,0.0261023943445267,0.0216913907336647,0.0192082480983089,0.0156134007535957
0.00861406423910971,0.00573544579721341,0.0260958428673881,0.0216869505538124,0.0192050738697755,0.0156095858003784
0.00861300756870964,0.00573533315749142,0.026089285097445,0.0216825097253164,0.0192018993714189,0.0156057820366691
0.00861195749950383,0.0057352153710406,0.0260827210313153,0.0216780682272422,0.0191987247813614,0.0156019894470791
0.00861091390267266,0.00573509240910663,0.0260761506691978,0.0216736260425296,0.0191955502669394,0.0155982080064483
0.00860987664840085,0.00573496424327091,0.0260695740156578,0.0216691831588189,0.0191923759854511,0.0155944376805692
0.00860884560593433,0.0057348308454328,0.0260629910807566,0.0216647395690153,0.0191892020850251,0.0155906784269426
0.00860782064365129,0.00573469218780964,0.0260564018804423,0.0216602952719516,0.0191860287054357,0.015586930195548
0.0086068016291545,0.0057345482429203,0.0260498064374701,0.0216558502728148,0.0191828559784355,0.0155831929292134
0.00860578842929893,0.00573439898359585,0.0260432464549076,0.0216514462567474,0.0191796840287424,0.0155794665645566
0.00860478091028849,0.00573424438296311,0.0260367587024355,0.0216471201988675,0.0191765129742851,0.0155757510322996
0.00860377893772313,0.00573408441443357,0.0260302598286941,0.0216427891446465,0.0191733429270879,0.0155720462579474
0.00860278237667611,0.00573391905171627,0.0260237501822012,0.0216384533800813,0.0191701739933627,0.0155683521621501
0.00860179109173487,0.00573374826879913,0.0260172301033279,0.0216341131845876,0.0191670062742979,0.0155646686613675
0.00860080494707027,0.00573357203993696,0.026010699925763,0.0216297688320388,0.019163839866291,0.0155609956681282
0.00859982380650681,0.00573339033966969,0.0260041599777843,0.0216254205921125,0.0191606748614657,0.0155573330916123
0.00859884753354834,0.00573320314279391,0.0259976105832997,0.0216210687308269,0.0191575113478866,0.0155536808378738
0.00859787599146777,0.0057330104243758,0.0259910520632829,0.0216167135117438,0.0191543494100674,0.0155500388104262
0.00859690904332755,0.00573281215973243,0.0259844847364299,0.021612355196531,0.0191511891291576,0.0155464069104063
0.00859594655205154,0.00573260832444378,0.0259779089203249,0.0216079940457821,0.0191480305832368,0.0155427850370149
0.0085949883804739,0.0057323988943252,0.0259713249320797,0.0216036303195821,0.0191448738476883,0.0155391730878076
0.00859403439138706,0.00573218384545937,0.025964733089296,0.0215992642781853,0.0191417189953373,0.0155355709590026
