Strain (F12), GBE stress (P12), non-GBE stress (P12), GBE subset stress (P12), Strain (F11), GBE stress (P11), non-GBE stress (P11), GBE subset stress (P11)
0.04014,0.433662034054352,0.378987689871428,0.381833117219957,0.0294438624286615,1.01307850997046e-15,-2.99413271953597e-15,1.28369537222284e-15
0.04016,0.433725436600434,0.379004143404217,0.381837104711067,0.0294620453183141,1.76941794549634e-15,-3.09127723419067e-15,1.49186218934005e-15
0.04018,0.433788900298934,0.379020605938068,0.381841048393523,0.0294802296097564,1.90819582357449e-15,-7.11236625150491e-16,2.28289609438548e-15
0.0402,0.433852422135391,0.379037077564601,0.381844949911957,0.0294984153074701,-4.85722573273506e-17,-9.67975699595058e-16,-7.63278329429795e-16
0.04022,0.433915995884474,0.379053558373002,0.381848810842149,0.0295166024128945,8.46545056276682e-16,3.98986399474666e-16,1.52655665885959e-16
0.04024,0.433979622652532,0.3790700484501,0.381852632694126,0.0295347909275179,-4.92661467177413e-16,-2.19615992058664e-15,1.25593979660721e-15
0.04026,0.434043303490212,0.379086547880428,0.381856416915106,0.0295529808528766,1.59594559789866e-16,-1.61329283265843e-15,1.25593979660721e-15
0.04028,0.434107039396215,0.379103056746297,0.381860164892313,0.0295711721905542,1.15879528195251e-15,-2.32106001085697e-15,6.59194920871187e-16
0.0403,0.43417083132058,0.379119575127835,0.381863877955665,0.0295893649421815,-5.89805981832114e-16,-1.9671764217577e-15,5.48172618408671e-16
0.04032,0.434234680167767,0.379136103103031,0.381867557380336,0.0296075591094353,7.7715611723761e-16,-1.17961196366423e-15,1.59594559789866e-16
0.04034,0.43429858679948,0.379152640747795,0.381871204389215,0.0296257546940383,5.06539254985228e-16,-3.44863027024189e-15,-7.97972798949331e-16
0.04036,0.434362552037203,0.379169188135977,0.381874820155228,0.0296439516977582,5.759281940243e-16,-1.18655085756814e-15,2.33146835171283e-15
0.04038,0.434426576664572,0.379185745339421,0.381878405803584,0.0296621501224071,-1.73472347597681e-15,-1.49533163629201e-15,1.86656246015104e-15
0.0404,0.434490661429505,0.379202312427958,0.381881962413897,0.0296803499698415,1.07552855510562e-15,-2.3488155864726e-15,-4.85722573273506e-17
0.04042,0.43455480704617,0.379218889469467,0.381885491022228,0.0296985512419609,1.26981758441502e-15,-2.80331313717852e-15,1.12410081243297e-15
0.04044,0.434619014196809,0.37923547652989,0.38188899262302,0.0297167539407079,-1.17267306976032e-15,2.42861286636753e-17,6.03683769639929e-16
0.04046,0.434683283533344,0.379252073673227,0.381892468170964,0.0297349580680673,-9.78384040450919e-16,-2.95596880306448e-15,1.3392065234541e-15
0.04048,0.434747615678916,0.37926868096158,0.38189591858275,0.0297531636261074,-1.47104550762833e-15,-2.42167397246362e-15,8.18789480661053e-16
0.0405,0.434812011229248,0.379285298455153,0.381899344738775,0.0297713706188121,4.64905891561784e-16,-2.58126853225349e-15,-3.67761376907083e-16
0.04052,0.434876470753913,0.379301926212262,0.381902747484755,0.0297895790481887,-2.04697370165263e-15,-1.33226762955019e-15,7.21644966006352e-16
0.04054,0.434940994797498,0.379318564289355,0.381906127633255,0.0298077889162873,-1.36696209906972e-15,-2.04697370165263e-15,7.35522753814166e-16
0.04056,0.43500558388065,0.379335212741009,0.381909485965162,0.0298260002252,-1.31838984174237e-15,-5.06539254985228e-16,1.32532873564628e-15
0.04058,0.435070238501069,0.379351871619937,0.381912823231101,0.0298442129770601,-5.41233724504764e-16,-2.65065747129256e-15,6.38378239159465e-16
0.0406,0.435134959134372,0.379368540976991,0.38191614015277,0.0298624271740417,9.29811783123569e-16,-1.94289029309402e-15,4.71844785465692e-16
0.04062,0.435199746234937,0.37938522086118,0.38191943742421,0.0298806428189846,-2.22738494315422e-15,-1.60982338570648e-15,5.27355936696949e-16
0.04064,0.435264600236631,0.37940191131966,0.381922715713046,0.0298988599147178,-7.56339435525888e-16,-1.12410081243297e-15,1.7277845820729e-15
0.04066,0.435329521553531,0.379418612397722,0.381925975661642,0.029917078463454,2.35922392732846e-16,-2.09207651202803e-15,-1.10328413072125e-15
0.04068,0.43539451058052,0.379435324138824,0.381929217888204,0.0299352984674461,-1.08246744900953e-15,-2.83106871279415e-15,4.78783679369599e-16
0.0407,0.435459567693912,0.379452046584564,0.381932442987879,0.0299535199289871,9.92261828258734e-16,-2.45289899503121e-15,1.95676808090184e-15
0.04072,0.435524680505054,0.379468779774696,0.381935651533732,0.0299717428504086,-1.11022302462516e-15,-1.52655665885959e-16,1.09634523681734e-15
0.04074,0.435589848906214,0.379485523747106,0.381938844077743,0.0299899672340814,1.10328413072125e-15,7.80625564189563e-16,-4.64905891561784e-16
0.04076,0.435655073996806,0.37950227853784,0.381942021151719,0.0300081930824135,6.52256026967279e-16,-2.99413271953597e-15,-4.16333634234434e-17
0.04078,0.435720356798996,0.379519044181091,0.381945183268175,0.0300264203978508,-1.0547118733939e-15,-2.17187379192296e-15,1.31838984174237e-15
0.0408,0.435785698263073,0.379535820709181,0.381948330921201,0.0300446491828757,-3.46944695195361e-16,-3.07046055247895e-15,1.76247905159244e-15
0.04082,0.435851099272293,0.379552608152579,0.381951464587247,0.0300628794400067,2.77555756156289e-15,-2.68188249386014e-15,1.11716191852906e-15
0.04084,0.435916560647392,0.379569406539893,0.381954584725888,0.0300811111728192,-5.27355936696949e-16,1.11369247157711e-15,-7.63278329429795e-17
0.04086,0.435982083150717,0.379586215897863,0.381957691780586,0.0300993443847043,-1.26287869051112e-15,-2.70963806947577e-15,9.43689570931383e-16
0.04088,0.436047667489989,0.379603036251365,0.381960786179362,0.0301175791015811,-5.55111512312578e-16,-8.46545056276682e-16,6.03683769639929e-16
0.0409,0.436113314321801,0.379619867623413,0.381963868335489,0.0301358153297629,7.97972798949331e-16,-3.95863897217907e-15,2.4008572907519e-15
0.04092,0.436179022419556,0.379636710035139,0.381966938648115,0.0301540530717536,-2.28983498828939e-16,-2.38004060904018e-15,2.47024622979097e-15
0.04094,0.436244791415811,0.379653563505819,0.381969997502893,0.0301722923300942,1.17267306976032e-15,-9.71445146547012e-17,1.56125112837913e-15
0.04096,0.436310621995834,0.379670428052847,0.381973045272539,0.0301905331073617,-7.56339435525888e-16,-1.21430643318376e-15,2.0122792321331e-15
0.04098,0.436376514792225,0.379687303691747,0.381976082317414,0.0302087754061687,-9.92261828258734e-16,-3.64291929955129e-16,-8.53483950180589e-16
0.041,0.436442470388248,0.379704190436188,0.381979108986042,0.0302270192291625,-2.12330153459561e-15,-2.80331313717852e-15,-1.4363510381088e-15
0.04102,0.436508489320911,0.379721088297948,0.381982125615627,0.0302452645790244,-7.56339435525888e-16,-1.55431223447522e-15,1.97758476261356e-15
0.04104,0.436574567516603,0.379737997286942,0.381985132532526,0.0302635114584693,-1.38777878078145e-17,-1.75207071073658e-15,2.42167397246362e-15
0.04106,0.436640701145553,0.379754917411216,0.38198813005273,0.0302817598702442,-1.58206781009085e-15,-2.40779618465581e-15,-5.55111512312578e-16
0.04108,0.436706891148958,0.379771848676963,0.381991118482282,0.0303000098171285,4.85722573273506e-16,-2.55351295663786e-15,-4.16333634234434e-17
0.0411,0.436773138390326,0.379788791088494,0.381994098117727,0.0303182613019327,1.19348975147204e-15,-2.66106581214842e-15,1.73472347597681e-15
0.04112,0.436839443660932,0.379805744648278,0.381997069246499,0.0303365143274979,-9.29811783123569e-16,2.42861286636753e-16,1.04083408558608e-15
0.04114,0.436905807684749,0.379822709356909,0.38200003214731,0.0303547688966949,-1.06858966120171e-15,-1.03389519168218e-15,1.58206781009085e-15
0.04116,0.436972231122999,0.379839685213151,0.382002987090519,0.0303730250124238,1.38777878078145e-15,-2.8796409701215e-16,2.56739074444567e-16
0.04118,0.437038705018599,0.379856672213911,0.382005934338494,0.0303912826776133,1.94289029309402e-16,-3.79557496543725e-15,-2.91433543964104e-16
0.0412,0.437105229554873,0.379873670354259,0.382008874145916,0.0304095418952195,-5.48172618408671e-16,-2.90392709878518e-15,6.45317133063372e-16
0.04122,0.437171805816876,0.379890679627434,0.382011806760147,0.0304278026682259,-8.11850586757146e-16,1.02695629777827e-15,7.35522753814166e-16
0.04124,0.437238434795523,0.379907700024845,0.382014732421488,0.0304460649996425,-1.08246744900953e-15,-2.32799890476088e-15,1.27675647831893e-15
0.04126,0.437305117394366,0.379924731536098,0.382017651363517,0.0304643288925048,4.9960036108132e-16,-3.34801630863524e-15,2.47718512369488e-15
0.04128,0.437371854435812,0.379941774148973,0.382020563813326,0.0304825943498734,9.08995101411847e-16,-2.45289899503121e-15,2.019218126037e-15
0.0413,0.437438646666856,0.379958827849462,0.382023469991823,0.0305008613748334,-2.91433543964104e-16,-1.01307850997046e-15,1.9151347174784e-15
0.04132,0.437505494764303,0.379975892621776,0.382026370113971,0.0305191299704935,1.18655085756814e-15,-1.9151347174784e-15,7.84095011141517e-16
0.04134,0.43757239933961,0.379992968448336,0.382029264389029,0.0305374001399853,2.42861286636753e-16,-1.55778168142717e-15,-1.26981758441502e-15
0.04136,0.437639360943285,0.380010055309804,0.382032153020797,0.0305556718864631,-8.60422844084496e-16,-5.48866507799062e-15,1.11022302462516e-15
0.04138,0.437706380068948,0.380027153185099,0.382035036207824,0.0305739452131024,1.04083408558608e-16,-3.46944695195361e-17,7.49400541621981e-16
0.0414,0.437773457157101,0.380044262051394,0.382037914143636,0.0305922201231,-7.07767178198537e-16,-1.1518563880486e-15,7.97972798949331e-16
0.04142,0.437840592598491,0.380061381884134,0.382040787016919,0.0306104966196727,-5.55111512312578e-16,-1.27675647831893e-15,5.759281940243e-16
0.04144,0.43790778673732,0.38007851265707,0.382043655011738,0.0306287747060572,-5.48172618408671e-16,-1.65145674912992e-15,-5.55111512312578e-16
0.04146,0.437975039874084,0.380095654342234,0.382046518307706,0.0306470543855088,6.52256026967279e-16,-4.32986979603811e-15,2.51187959321442e-15
0.04148,0.438042352268284,0.380112806910019,0.382049377080163,0.0306653356613014,-1.32532873564628e-15,-1.5334955527635e-15,2.3037127760972e-15
0.0415,0.438109724140851,0.380129970329118,0.382052231500345,0.0306836185367264,7.84095011141517e-16,-2.39738784379995e-15,2.35922392732846e-16
0.04152,0.438177155676374,0.380147144566623,0.382055081735551,0.0307019030150918,-1.38777878078145e-15,-5.03069808033274e-16,8.88178419700125e-16
0.04154,0.438244647025214,0.380164329587965,0.382057927949295,0.030720189099722,-2.14411821630733e-15,8.39606162372775e-16,1.90125692967058e-15
0.04156,0.438312198305377,0.380181525357006,0.382060770301458,0.0307384767939571,6.66133814775094e-16,-2.83800760669806e-15,1.04083408558608e-15
0.04158,0.438379809604266,0.380198731835999,0.382063608948412,0.0307567661011517,-3.81639164714898e-16,-7.04297731246584e-16,6.10622663543836e-16
0.0416,0.438447480980337,0.380215947609595,0.382066444043174,0.0307750570246749,8.74300631892311e-16,-1.52655665885959e-15,3.94823063132321e-15
0.04162,0.438515212464507,0.380233172143415,0.382069275735536,0.0307933495679091,3.81639164714898e-16,-1.43288159115684e-15,8.81239525796218e-16
0.04164,0.438583004061612,0.380250405505799,0.382072104172172,0.0308116437342496,2.44942954807925e-15,2.63331023653279e-15,1.26287869051112e-15
0.04166,0.438650855751611,0.380267647755645,0.382074929496763,0.0308299395271039,7.63278329429795e-17,-2.43208231331948e-15,9.22872889219661e-16
0.04168,0.438718767490779,0.380284898943055,0.382077751850113,0.0308482369498908,-7.0082828429463e-16,1.52655665885959e-16,2.87270207621759e-15
0.0417,0.438786739212778,0.380302159109878,0.382080571370269,0.0308665360060401,1.94289029309402e-16,-3.81986109410093e-15,2.2065682614425e-15
0.04172,0.438854770829637,0.380319428290295,0.382083388192587,0.0308848366989916,-9.43689570931383e-16,-2.76167977375508e-15,1.1518563880486e-15
0.04174,0.438922839896543,0.380336706511295,0.382086202449874,0.0309031390783456,7.21644966006352e-16,-3.13291059761411e-15,1.39471767468535e-15
0.04176,0.438990909343939,0.380353993793136,0.382089014272444,0.0309214431698954,-4.64905891561784e-16,-2.97331603782425e-15,1.47798440153224e-15
0.04178,0.439058982630661,0.380371290149785,0.382091823788238,0.0309397489768298,5.82867087928207e-16,-2.52922682797418e-15,-1.29063426612674e-15
0.0418,0.439127062910303,0.380388595589303,0.3820946311229,0.0309580565023514,-2.91433543964104e-16,-1.18655085756814e-15,-5.27355936696949e-16
0.04182,0.439195153055769,0.380405910114243,0.382097436399842,0.030976365752598,2.85882428840978e-15,-1.5404344466674e-15,1.74860126378462e-15
0.04184,0.439263255681751,0.380423233721962,0.382100239740356,0.0309946767330835,9.85322934354826e-16,5.62050406216485e-16,1.42941214420489e-15
0.04186,0.439331373165321,0.380440566404954,0.382103041263659,0.0310129894468114,6.52256026967279e-16,-1.19002030452009e-15,1.52655665885959e-16
0.04188,0.439399507664826,0.380457908151161,0.38210584108698,0.0310313038968013,8.04911692853238e-16,-1.94982918699793e-15,8.67361737988404e-16
0.0419,0.439467661137116,0.380475258944229,0.38210863932563,0.0310496200860879,4.09394740330526e-16,-1.7798262863522e-15,1.76247905159244e-15
0.04192,0.439535835353419,0.380492618763791,0.382111436093062,0.0310679380177198,-1.19348975147204e-15,-3.79904441238921e-15,5.96744875736022e-16
0.04194,0.439604031913865,0.380509987585679,0.382114231500932,0.0310862576947591,-2.77555756156289e-16,-6.24500451351651e-17,-4.9960036108132e-16
0.04196,0.439672252260738,0.380527365382181,0.382117025659175,0.0311045791202796,1.75554015768853e-15,-9.33281230075522e-16,2.3037127760972e-15
0.04198,0.439740497690705,0.380544752122234,0.382119818676038,0.0311229022973668,-7.42461647718073e-16,-4.23619472833536e-15,9.71445146547012e-17
0.042,0.439808769365987,0.38056214777164,0.382122610658158,0.031141227229116,1.76941794549634e-15,-3.81639164714898e-17,-8.81239525796218e-16
0.04202,0.439877068324589,0.380579552293229,0.382125401710602,0.0311595539186321,1.59594559789866e-15,-1.90472637662253e-15,3.05311331771918e-16
0.04204,0.439945395489719,0.380596965647059,0.382128191936921,0.0311778823690287,-4.85722573273506e-16,-1.91166527052644e-15,1.28369537222284e-15
0.04206,0.440013751678398,0.380614387790557,0.382130981439199,0.0311962125834264,7.97972798949331e-16,-2.94209101525666e-15,3.15025783237388e-15
0.04208,0.440082137304545,0.380631818678698,0.382133770318106,0.0312145445649529,-1.29757316003065e-15,-3.27515792264421e-15,1.10328413072125e-15
0.0421,0.440150548263894,0.38064925826414,0.382136558672926,0.0312328783167415,4.09394740330526e-16,-1.76247905159244e-15,1.58206781009085e-15
0.04212,0.440218985410665,0.380666706497353,0.382139346601612,0.0312512138419307,-2.04697370165263e-15,-4.3229309021342e-15,1.2490009027033e-15
0.04214,0.440287449496027,0.380684163326782,0.382142134200823,0.031269551143663,3.2612801348364e-15,-4.20496970576778e-15,7.21644966006352e-16
0.04216,0.440355941175776,0.380701628698923,0.382144921565977,0.0312878902250839,4.23272528138341e-16,-8.32667268468867e-17,2.692290834716e-15
0.04218,0.440424461017446,0.380719102558494,0.382147708791251,0.031306231089342,-9.71445146547012e-16,-8.04911692853238e-16,6.10622663543836e-16
0.0422,0.440493009506791,0.380736584848512,0.382150495969663,0.031324573739587,-7.0082828429463e-16,-1.88044024795886e-15,1.86656246015104e-15
0.04222,0.440561587053756,0.380754075510401,0.382153283193078,0.0313429181789699,1.01307850997046e-15,-1.8249290967276e-15,-7.56339435525888e-16
0.04224,0.440630193997972,0.380771574484124,0.382156070552246,0.0313612644106415,3.53883589099269e-16,-2.26901830657766e-15,8.46545056276682e-16
0.04226,0.44069883061381,0.380789081708239,0.382158858136838,0.0313796124377522,-1.52655665885959e-15,-6.86950496486816e-16,1.11022302462516e-16
0.04228,0.44076749711499,0.380806597120013,0.382161646035462,0.0313979622634508,-1.17267306976032e-15,1.74513181683267e-15,2.06085148946045e-15
0.0423,0.440836193658896,0.380824120655532,0.382164434335725,0.0314163138908841,-1.51961776495568e-15,-1.21777588013572e-15,1.55431223447522e-15
0.04232,0.440904920350487,0.380841652249747,0.382167223124221,0.0314346673231961,-4.23272528138341e-16,-5.68989300120393e-16,-6.10622663543836e-16
0.04234,0.440973677245942,0.380859191836574,0.382170012486582,0.0314530225635271,2.22738494315422e-15,8.91647866652079e-16,2.91433543964104e-16
0.04236,0.441042464355999,0.380876739348975,0.382172802507501,0.0314713796150129,3.46944695195361e-17,-5.17294540536284e-15,3.15025783237388e-15
0.04238,0.441111281649053,0.380894294719051,0.382175593270742,0.0314897384807848,5.13478148889135e-16,-3.28556626350007e-15,2.43555176027144e-15
0.0424,0.44118012905399,0.380911857878068,0.382178384859191,0.0315080991639682,2.15105711021124e-16,5.41233724504764e-16,2.22044604925031e-16
0.04242,0.441249006462842,0.380929428756574,0.38218117735485,0.0315264616676822,-1.74166236988071e-15,-2.02615701994091e-15,1.18655085756814e-15
0.04244,0.441317913733253,0.380947007284458,0.382183970838874,0.0315448259950388,-7.0082828429463e-16,-2.35922392732846e-15,1.94982918699793e-15
0.04246,0.441386850690685,0.380964593390997,0.382186765391587,0.0315631921491427,-7.28583859910259e-16,-3.89618892704391e-15,2.67841304690819e-15
0.04248,0.441455817130583,0.380982187004936,0.382189561092507,0.0315815601330901,-1.94289029309402e-16,-1.37390099297363e-15,1.46410661372443e-15
0.0425,0.44152481282028,0.380999788054563,0.382192358020359,0.0315999299499686,1.97758476261356e-15,-6.34908792207511e-16,1.24206200879939e-15
0.04252,0.441593837500824,0.381017396467729,0.382195156253097,0.0316183016028561,9.5062846483529e-16,-2.3037127760972e-15,1.13797860024079e-15
0.04254,0.441662890888692,0.381035012171954,0.382197955867925,0.0316366750948206,-1.88044024795886e-15,-1.02695629777827e-15,8.67361737988404e-16
0.04256,0.441731972677314,0.38105263509447,0.382200756941298,0.0316550504289194,2.0122792321331e-16,-2.8275992658422e-15,-4.16333634234434e-16
0.04258,0.441801082538594,0.381070265162246,0.382203559548967,0.0316734276081987,-1.1518563880486e-15,-3.0218882951516e-15,-8.39606162372775e-16
0.0426,0.441870220124264,0.381087902302095,0.382206363765964,0.031691806635693,1.2490009027033e-15,-1.92554305833426e-15,1.06858966120171e-15
0.04262,0.441939385067177,0.381105546440683,0.382209169666639,0.0317101875144244,2.50494069931051e-15,-4.50334214363579e-15,1.69309011255336e-15
0.04264,0.442008576982502,0.381123197504623,0.38221197732466,0.0317285702830038,-4.64905891561784e-16,-6.90419943438769e-16,2.55351295663786e-15
0.04266,0.442077795468895,0.381140855420481,0.382214786813043,0.0317469549589605,-1.56125112837913e-15,-1.13103970633688e-15,2.3037127760972e-15
0.04268,0.442147040109544,0.381158520114854,0.382217598204148,0.0317653415450882,7.91033905045424e-16,-1.24206200879939e-15,4.16333634234434e-17
0.0427,0.442216310473209,0.381176191514425,0.382220411569701,0.0317837300441705,-8.2572837456496e-16,-9.85322934354826e-16,1.32532873564628e-15
0.04272,0.442285606115126,0.381193869545988,0.382223226980811,0.031802120458981,-1.55431223447522e-15,-3.4035274598665e-15,1.03389519168218e-15
0.04274,0.442354926577983,0.381211554136511,0.382226044507967,0.0318205127998175,-1.11716191852906e-15,1.31838984174237e-16,9.71445146547012e-17
0.04276,0.44242427139273,0.381229245213183,0.382228864221069,0.0318389070744153,1.87350135405495e-16,-1.85962356624714e-15,-6.03683769639929e-16
0.04278,0.442493640079404,0.381246942703449,0.382231686189424,0.0318573032849031,9.5062846483529e-16,-2.50147125235856e-15,6.10622663543836e-16
0.0428,0.442563032147944,0.381264646535061,0.382234510481757,0.0318757014334118,-1.94289029309402e-15,-3.15372727932584e-15,1.76247905159244e-15
0.04282,0.442632447098878,0.381282356636121,0.382237337166238,0.0318941015220729,-9.57567358739198e-16,-8.36136715420821e-16,-3.7470027081099e-16
0.04284,0.442701884424094,0.381300072935128,0.38224016631047,0.0319125035530175,4.64905891561784e-16,-1.07552855510562e-16,1.64451785522601e-15
0.04286,0.442771343607475,0.381317795361013,0.382242997981512,0.0319309075283757,-1.45716771982052e-16,-1.62370117351429e-15,4.09394740330526e-16
0.04288,0.442840824125581,0.381335523843173,0.382245832245886,0.0319493134502756,-1.11022302462516e-15,-1.97758476261356e-15,9.57567358739198e-16
0.0429,0.442910325448279,0.381353258311541,0.382248669169582,0.0319677213208424,5.759281940243e-16,-1.54390389361936e-15,-4.16333634234434e-16
0.04292,0.44297984703932,0.38137099869659,0.382251508818077,0.0319861311421974,1.2490009027033e-16,-3.80251385934116e-15,-2.91433543964104e-16
0.04294,0.443049388356958,0.381388744929393,0.382254351256327,0.0320045429164575,2.14411821630733e-15,-5.89805981832114e-17,1.65145674912992e-15
0.04296,0.443118948854508,0.381406496941657,0.382257196548782,0.0320229566457345,1.63757896132211e-15,-1.0096090630185e-15,-7.70217223333702e-16
0.04298,0.443188527980856,0.381424254665763,0.382260044759403,0.0320413723321338,8.32667268468867e-16,-1.90472637662253e-15,1.9220736113823e-15
0.043,0.443258125181045,0.381442018034784,0.382262895951662,0.0320597899777542,1.67227343084164e-15,8.67361737988404e-17,8.46545056276682e-16
0.04302,0.44332773989675,0.381459786982555,0.382265750188547,0.0320782095846871,-2.61596300177303e-15,-1.3392065234541e-15,3.53883589099269e-16
0.04304,0.443397371566767,0.381477561443688,0.382268607532569,0.0320966311550159,1.27675647831893e-15,-2.72698530423554e-15,-6.52256026967279e-16
0.04306,0.443467019627531,0.381495341353607,0.382271468045773,0.0321150546908151,-1.85962356624714e-15,-1.09287578986539e-15,6.93889390390723e-16
0.04308,0.443536683513558,0.381513126648568,0.382274331789749,0.0321334801941497,-1.61676227961038e-15,-1.97064586870965e-15,1.83186799063151e-15
0.0431,0.44360635812178,0.381530917265725,0.382277198825617,0.0321519076670751,-9.71445146547012e-17,-2.98372437868011e-15,1.01307850997046e-15
0.04312,0.443676041177354,0.381548713143147,0.382280069214064,0.0321703371118721,1.99146255042137e-15,-1.24553145575135e-15,2.15105711021124e-15
0.04314,0.443745732494258,0.381566514219845,0.382282943015322,0.0321887685742671,7.63278329429795e-17,-2.52575738102223e-15,-3.95516952522712e-16
0.04316,0.443815431855657,0.381584320435805,0.382285820289192,0.0322072020961567,7.63278329429795e-17,-5.89805981832114e-16,2.76861866765898e-15
0.04318,0.443885139016899,0.381602131732028,0.382288701095043,0.0322256376790466,1.65839564303383e-15,-1.45716771982052e-16,2.90739654573713e-15
0.0432,0.443954853316463,0.381619948050534,0.382291585491819,0.0322440753244421,-3.2612801348364e-16,-9.26342336171615e-16,-1.08246744900953e-15
0.04322,0.444024566922778,0.381637769334438,0.382294473538037,0.0322625150338472,9.64506252643105e-16,-2.45636844198316e-15,1.26981758441502e-15
0.04324,0.444094280017308,0.38165559552794,0.382297365291805,0.0322809568087636,8.32667268468867e-16,-2.23432383705813e-15,1.25593979660721e-15
0.04326,0.444163992723763,0.381673426576354,0.382300260810812,0.03229940065069,-1.2490009027033e-15,-1.80064296806393e-15,5.20417042793042e-16
0.04328,0.4442337051135,0.381691262426156,0.38230316015235,0.0323178465611217,-1.47104550762833e-15,-3.09474668114262e-15,2.51187959321442e-15
0.0433,0.444303417210459,0.381709103024993,0.3823060633733,0.0323362945415494,1.51961776495568e-15,8.2572837456496e-16,2.65065747129256e-15
0.04332,0.444373128995673,0.381726948321726,0.382308970530157,0.0323547445934589,-7.0082828429463e-16,6.93889390390723e-17,3.2612801348364e-16
0.04334,0.444442840411445,0.381744798266446,0.382311881679013,0.0323731967183303,1.26287869051112e-15,-3.04270497686332e-15,2.29677388219329e-15
0.04336,0.44451255136517,0.381762652810475,0.382314796875573,0.0323916509176374,1.14491749414469e-15,-1.49186218934005e-15,1.5404344466674e-15
0.04338,0.444582261732857,0.381780511906451,0.382317716175163,0.0324101071928472,-2.21350715534641e-15,-4.68375338513738e-16,-4.85722573273506e-17
0.0434,0.444651971362332,0.381798375508269,0.382320639632726,0.0324285655454193,-3.0739299994309e-15,-1.80411241501588e-15,2.46330733588707e-15
0.04342,0.444721680076275,0.38181624357119,0.382323567302819,0.0324470259768051,-4.57966997657877e-16,-2.3488155864726e-15,2.74086309204336e-15
0.04344,0.444791387674891,0.381834116051793,0.382326499239647,0.0324654884884477,-1.94289029309402e-16,-1.60635393875452e-15,1.85962356624714e-15
0.04346,0.44486109393847,0.381851992908034,0.382329435497025,0.0324839530817812,-1.32532873564628e-15,-2.06779038336435e-15,8.32667268468867e-17
0.04348,0.44493079862968,0.381869874099253,0.382332376128415,0.0325024197582304,-3.46944695195361e-17,4.8919202022546e-16,1.9151347174784e-15
0.0435,0.44500050149575,0.381887759586202,0.382335321186908,0.0325208885192101,-1.38777878078145e-17,-6.93889390390723e-16,1.14491749414469e-15
0.04352,0.445070202270383,0.381905649331061,0.382338270725244,0.0325393593661248,1.42941214420489e-15,-3.06352165857504e-15,4.16333634234434e-17
0.04354,0.445139900675597,0.381923543297437,0.382341224795806,0.0325578323003683,-1.6306400674182e-15,-3.53883589099269e-16,8.2572837456496e-16
0.04356,0.445209596423407,0.38194144145043,0.382344183450623,0.0325763073233236,-6.80011602582908e-16,-2.84147705365001e-15,1.22124532708767e-15
0.04358,0.445279289217334,0.381959343756592,0.382347146741372,0.032594784436362,8.81239525796218e-16,1.88044024795886e-15,3.80251385934116e-15
0.0436,0.445348978753866,0.381977250183994,0.382350114719392,0.0326132636408432,1.04777297948999e-15,6.59194920871187e-16,1.08940634291343e-15
0.04362,0.445418664723711,0.381995160702194,0.382353087435669,0.0326317449381148,-3.12250225675825e-16,-1.75900960464048e-15,-1.28369537222284e-15
0.04364,0.445488346813081,0.382013075282306,0.382356064940858,0.0326502283295121,4.44089209850063e-16,5.93275428784068e-16,-5.55111512312578e-16
0.04366,0.44555802470475,0.382030993896964,0.382359047285274,0.0326687138163576,1.13103970633688e-15,-4.53109771925142e-15,2.3037127760972e-15
0.04368,0.445627698079095,0.382048916520367,0.382362034518891,0.032687201399961,2.06085148946045e-15,-5.34294830600857e-16,3.46944695195361e-16
0.0437,0.445697366615036,0.382066843128286,0.38236502669136,0.0327056910816187,3.60822483003176e-16,-4.02455846426619e-16,2.12330153459561e-15
0.04372,0.44576702999095,0.38208477369806,0.382368023852,0.0327241828626139,1.52655665885959e-16,-1.35308431126191e-16,1.32532873564628e-15
0.04374,0.445836687885436,0.382102708208643,0.382371026049798,0.0327426767442159,-7.91033905045424e-16,2.8796409701215e-16,1.29757316003065e-15
0.04376,0.445906339978058,0.382120646640562,0.382374033333424,0.0327611727276804,6.93889390390723e-17,-3.16066617322974e-15,-1.04083408558608e-16
0.04378,0.445975985950049,0.382138588975996,0.382377045751218,0.0327796708150185,5.55111512312578e-16,-2.61596300177303e-15,2.08860706507608e-15
0.0438,0.446045625484942,0.382156535198718,0.382380063351215,0.0327981710085617,-7.91033905045424e-16,-1.13450915328883e-15,7.07767178198537e-16
0.04382,0.446115258269135,0.382174485294143,0.382383086181118,0.0328166733103209,-6.52256026967279e-16,-2.15799600411515e-15,-5.55111512312578e-16
0.04384,0.44618488399244,0.382192439249342,0.382386114288323,0.0328351777215893,3.88578058618805e-16,-1.97411531566161e-15,2.04003480774873e-15
0.04386,0.446254502348551,0.382210397053008,0.382389147719909,0.0328536842433817,-1.04083408558608e-16,-2.56739074444567e-16,-1.70696790036118e-15
0.04388,0.446324113035529,0.382228358695518,0.382392186522648,0.0328721928767018,-6.66133814775094e-16,-1.59247615094671e-15,1.57512891618694e-15
0.0439,0.446393715756178,0.38224632416891,0.382395230743,0.0328907036225423,-6.66133814775094e-16,-1.57859836313889e-15,-2.98372437868011e-16
0.04392,0.446463310218465,0.382264293466861,0.382398280427128,0.0329092164818846,6.59194920871187e-16,-2.15105711021124e-15,3.46944695195361e-16
0.04394,0.446532896135802,0.382282266584766,0.382401335620882,0.0329277314556987,-3.46944695195361e-17,-2.02268757298896e-15,8.2572837456496e-16
0.04396,0.446602473227451,0.38230024351968,0.382404396369808,0.0329462485449425,1.84574577843932e-15,-2.15105711021124e-15,2.42861286636753e-15
